utterance_id,recording_id,recording,start,end,speaker,gender,text
F688611635-105824063_111593-1240874969_1641968896-GB-F-039,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,141.501,159.098,F688611635,f,WHEN YOU'D SCREAM I'D FIGHT AWAY ALL OF YOUR FEARS AND I HELD YOUR HAND THROUGH ALL OF THESE YEARS BUT YOU STILL HAVE
F688611635-105824063_111593-1240874969_1641968896-GB-F-045,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,161.577,162.729,F688611635,f,ALL OF ME
F688611635-105824063_111593-1240874969_1641968896-GB-F-048,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,174.666,188.864,F688611635,f,BUT THOUGH YOU'RE STILL WITH ME I'VE BEEN ALONE ALL ALONG
F688611635-105824063_111593-1240874969_1641968896-GB-F-051,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,200.122,221.47,F688611635,f,WHEN YOU CRIED I'D WIPE AWAY ALL OF YOUR TEARS WHEN YOU'D SCREAM I'D FIGHT AWAY ALL OF YOUR FEARS AND I HELD YOUR HAND THROUGH ALL OF THESE YEARS BUT YOU STILL HAVE
F688611635-105824063_111593-1240874969_1641968896-GB-F-059,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,224.707,230.061,F688611635,f,ALL OF ME
F688611635-105824063_111593-1240874969_1641968896-GB-F-061,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,240.318,244.703,F688611635,f,ALL OF ME
F688611635-105824063_111593-1240874969_1641968896-GB-F-063,105824063_111593-1240874969_1641968896-GB-F-688611635,GB/GBVocals/105824063_111593-1240874969_1641968896-GB-F-688611635.m4a,254.815,257.948,F688611635,f,OOOH
M837810330-105824063_111593-837793654_1619468342-GB-M-001,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,15.305,19.699,M837810330,m,I'M SO TIRED OF BEING HERE
M837810330-105824063_111593-837793654_1619468342-GB-M-002,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,22.698,27.343,M837810330,m,SUPPRESSED BY ALL MY CHILDISH FEARS
M837810330-105824063_111593-837793654_1619468342-GB-M-004,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,28.747,30.319,M837810330,m,AND IF YOU HAVE TO LEAVE
M837810330-105824063_111593-837793654_1619468342-GB-M-005,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,31.856,34.127,M837810330,m,I WISH THAT YOU WOULD JUST LEAVE
M837810330-105824063_111593-837793654_1619468342-GB-M-006,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,34.385,43.971,M837810330,m,'CAUSE YOUR PRESENCE STILL LINGERS HERE AND IT WON'T LEAVE ME ALONE THESE WOUNDS WON'T SEEM TO HEAL
M837810330-105824063_111593-837793654_1619468342-GB-M-010,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,45.609,47.551,M837810330,m,THIS PAIN IS JUST TOO REAL
M837810330-105824063_111593-837793654_1619468342-GB-M-011,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,49.278,79.473,M837810330,m,THERE'S JUST TOO MUCH THAT TIME CANNOT ERASE WHEN YOU CRIED I'D WIPE AWAY ALL OF YOUR TEARS WHEN YOU'D SCREAM I'D FIGHT AWAY ALL OF YOUR FEARS AND I HELD YOUR HAND THROUGH ALL OF THESE YEARS BUT YOU STILL HAVE
M837810330-105824063_111593-837793654_1619468342-GB-M-022,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,80.928,95.451,M837810330,m,ALL OF ME
M837810330-105824063_111593-837793654_1619468342-GB-M-023,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,95.624,99.494,M837810330,m,YOU USED TO CAPTIVATE ME
M837810330-105824063_111593-837793654_1619468342-GB-M-024,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,99.646,102.408,M837810330,m,BY YOUR RESONATING LIGHT
M837810330-105824063_111593-837793654_1619468342-GB-M-026,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,104.947,107.931,M837810330,m,THE LIFE YOU LEFT BEHIND
M837810330-105824063_111593-837793654_1619468342-GB-M-027,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,109.903,115.675,M837810330,m,YOUR FACE IT HAUNTS MY ONCE PLEASANT DREAMS
M837810330-105824063_111593-837793654_1619468342-GB-M-029,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,115.832,119.07,M837810330,m,YOUR VOICE IT CHASED AWAY
M837810330-105824063_111593-837793654_1619468342-GB-M-031,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,119.304,160.759,M837810330,m,ALL THE SANITY IN ME THESE WOUNDS WON'T SEEM TO HEAL THIS PAIN IS JUST TOO REAL THERE'S JUST TOO MUCH THAT TIME CANNOT ERASE WHEN YOU CRIED I'D WIPE AWAY ALL OF YOUR TEARS WHEN YOU'D SCREAM I'D FIGHT AWAY ALL OF YOUR FEARS AND I HELD YOUR HAND THROUGH ALL OF THESE YEARS BUT YOU STILL HAVE
M837810330-105824063_111593-837793654_1619468342-GB-M-046,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,163.095,174.658,M837810330,m,I'VE TRIED SO HARD TO TELL
M837810330-105824063_111593-837793654_1619468342-GB-M-048,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,174.686,223.769,M837810330,m,BUT THOUGH YOU'RE STILL WITH ME I'VE BEEN ALONE ALL ALONG WHEN YOU CRIED I'D WIPE AWAY ALL OF YOUR TEARS WHEN YOU'D SCREAM I'D FIGHT AWAY ALL OF YOUR FEARS AND I HELD YOUR HAND THROUGH ALL OF THESE YEARS BUT YOU STILL HAVE
M837810330-105824063_111593-837793654_1619468342-GB-M-059,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,224.673,231.765,M837810330,m,ALL OF ME
M837810330-105824063_111593-837793654_1619468342-GB-M-060,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,233.281,245.268,M837810330,m,ALL OF ME ALL OF ME
M837810330-105824063_111593-837793654_1619468342-GB-M-062,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,246.858,254.173,M837810330,m,ME
M837810330-105824063_111593-837793654_1619468342-GB-M-063,105824063_111593-837793654_1619468342-GB-M-837810330,GB/GBVocals/105824063_111593-837793654_1619468342-GB-M-837810330.m4a,254.249,257.41,M837810330,m,OOOH
F422819641-107820351_1014003-1303267225_1497989330-GB-F-001,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,9.148,11.046,F422819641,f,I USED TO BELIEVE
F422819641-107820351_1014003-1303267225_1497989330-GB-F-002,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,11.654,15.397,F422819641,f,WE WERE BURNIN' ON THE EDGE OF SOMETHIN' BEAUTIFUL
F422819641-107820351_1014003-1303267225_1497989330-GB-F-004,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,16.53,19.939,F422819641,f,SOMETHIN' BEAUTIFUL SELLIN' A DREAM
F422819641-107820351_1014003-1303267225_1497989330-GB-F-006,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,21.298,22.527,F422819641,f,SMOKE AND MIRRORS KEEP
F422819641-107820351_1014003-1303267225_1497989330-GB-F-007,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,22.594,25.044,F422819641,f,US WAITIN' ON A MIRACLE
F422819641-107820351_1014003-1303267225_1497989330-GB-F-009,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,26.146,27.535,F422819641,f,ON A MIRACLE
F422819641-107820351_1014003-1303267225_1497989330-GB-F-010,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,28.847,37.542,F422819641,f,SAY GO THROUGH THE DARKEST OF DAYS HEAVEN'S A HEARTBREAK AWAY NEVER LET YOU GO NEVER LET ME DOWN
F422819641-107820351_1014003-1303267225_1497989330-GB-F-013,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,38.411,47.367,F422819641,f,OH IT'S BEEN A HELL OF A RIDE DRIVING THE EDGE OF A KNIFE NEVER LET YOU GO NEVER LET ME DOWN
F422819641-107820351_1014003-1303267225_1497989330-GB-F-017,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,47.745,66.15,F422819641,f,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU
F422819641-107820351_1014003-1303267225_1497989330-GB-F-026,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,75.851,86.27,F422819641,f,OH BABY BABY
F422819641-107820351_1014003-1303267225_1497989330-GB-F-027,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,86.323,87.575,F422819641,f,DON'T FALL ASLEEP
F422819641-107820351_1014003-1303267225_1497989330-GB-F-028,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,88.488,94.984,F422819641,f,AT THE WHEEL WE'VE GOT A MILLION MILES AHEAD OF US MILES AHEAD OF US
F422819641-107820351_1014003-1303267225_1497989330-GB-F-033,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,100.476,102.208,F422819641,f,KNOW WE'RE GOOD ENOUGH
F422819641-107820351_1014003-1303267225_1497989330-GB-F-035,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,102.82,104.471,F422819641,f,KNOW WE'RE GOOD ENOUGH
F422819641-107820351_1014003-1303267225_1497989330-GB-F-036,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,105.722,124.084,F422819641,f,SAY GO THROUGH THE DARKEST OF DAYS HEAVEN'S A HEARTBREAK AWAY NEVER LET YOU GO NEVER LET ME DOWN OH IT'S BEEN A HELL OF A RIDE DRIVING THE EDGE OF A KNIFE NEVER LET YOU GO NEVER LET ME DOWN
F422819641-107820351_1014003-1303267225_1497989330-GB-F-043,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,124.536,133.35,F422819641,f,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU
F422819641-107820351_1014003-1303267225_1497989330-GB-F-047,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,134.061,191.089,F422819641,f,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU OH BABY BABY DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU
F422819641-107820351_1014003-1303267225_1497989330-GB-F-057,107820351_1014003-1303267225_1497989330-GB-F-422819641,GB/GBVocals/107820351_1014003-1303267225_1497989330-GB-F-422819641.m4a,191.686,202.78,F422819641,f,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU OH BABY BABY
M1276658267-107820351_1014003-379323047_1541844361-GB-M-001,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,9.699,11.059,M1276658267,m,I USED TO BELIEVE
M1276658267-107820351_1014003-379323047_1541844361-GB-M-002,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,12.051,13.598,M1276658267,m,WE WERE BURNIN' ON THE EDGE
M1276658267-107820351_1014003-379323047_1541844361-GB-M-003,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,13.703,28.492,M1276658267,m,OF SOMETHIN' BEAUTIFUL SOMETHIN' BEAUTIFUL SELLIN' A DREAM SMOKE AND MIRRORS KEEP US WAITIN' ON A MIRACLE ON A MIRACLE
M1276658267-107820351_1014003-379323047_1541844361-GB-M-017,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,48.201,69.166,M1276658267,m,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU OH BABY BABY
M1276658267-107820351_1014003-379323047_1541844361-GB-M-027,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,86.791,88.023,M1276658267,m,DON'T FALL ASLEEP
M1276658267-107820351_1014003-379323047_1541844361-GB-M-028,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,89.047,91.882,M1276658267,m,AT THE WHEEL WE'VE GOT A
M1276658267-107820351_1014003-379323047_1541844361-GB-M-029,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,91.965,105.324,M1276658267,m,MILLION MILES AHEAD OF US MILES AHEAD OF US ALL THAT WE NEED IS A RUDE AWAKENING TO KNOW WE'RE GOOD ENOUGH KNOW WE'RE GOOD ENOUGH SAY GO THROUGH THE DARKEST OF DAYS
M1276658267-107820351_1014003-379323047_1541844361-GB-M-043,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,125.046,145.923,M1276658267,m,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU OH BABY BABY
M1276658267-107820351_1014003-379323047_1541844361-GB-M-053,107820351_1014003-379323047_1541844361-GB-M-1276658267,GB/GBVocals/107820351_1014003-379323047_1541844361-GB-M-1276658267.m4a,182.691,203.469,M1276658267,m,DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU DON'T YOU GIVE UP NAH NAH NAH I WON'T GIVE UP NAH NAH NAH LET ME LOVE YOU LET ME LOVE YOU OH BABY BABY
M470802185-1091998906_2689985-335695255_1540896076-GB-M-002,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,14.504,16.872,M470802185,m,DARLING JUST DIVE RIGHT IN
M470802185-1091998906_2689985-335695255_1540896076-GB-M-004,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,18.279,21.18,M470802185,m,AND FOLLOW MY LEAD
M470802185-1091998906_2689985-335695255_1540896076-GB-M-005,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,21.998,24.646,M470802185,m,WELL I FOUND A GIRL
M470802185-1091998906_2689985-335695255_1540896076-GB-M-006,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,25.827,28.447,M470802185,m,BEAUTIFUL AND SWEET
M470802185-1091998906_2689985-335695255_1540896076-GB-M-007,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,29.49,32.306,M470802185,m,OH I NEVER KNEW YOU WERE
M470802185-1091998906_2689985-335695255_1540896076-GB-M-009,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,32.349,36.069,M470802185,m,THE SOMEONE WAITING FOR ME 'CAUSE WE WERE JUST KIDS
M470802185-1091998906_2689985-335695255_1540896076-GB-M-015,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,52.223,65.916,M470802185,m,BUT DARLING JUST KISS ME SLOW YOUR HEART IS ALL I OWN AND IN YOUR EYES YOU'RE HOLDING MINE
M470802185-1091998906_2689985-335695255_1540896076-GB-M-019,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,70.369,73.236,M470802185,m,BABY I'M DANCING IN THE DARK WITH YOU BETWEEN MY ARMS
M470802185-1091998906_2689985-335695255_1540896076-GB-M-022,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,77.343,80.943,M470802185,m,BAREFOOT ON THE GRASS
M470802185-1091998906_2689985-335695255_1540896076-GB-M-024,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,81.653,91.104,M470802185,m,LISTENING TO OUR FAVORITE SONG WHEN YOU SAID YOU LOOKED A MESS I WHISPERED UNDERNEATH MY BREATH
M470802185-1091998906_2689985-335695255_1540896076-GB-M-027,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,91.221,94.275,M470802185,m,BUT YOU HEARD IT DARLING
M470802185-1091998906_2689985-335695255_1540896076-GB-M-029,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,95.013,100.138,M470802185,m,YOU LOOK PERFECT TONIGHT
M470802185-1091998906_2689985-335695255_1540896076-GB-M-034,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,114.945,118.77,M470802185,m,I HOPE THAT SOMEDAY I'LL SHARE HER HOME
M470802185-1091998906_2689985-335695255_1540896076-GB-M-035,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,120.476,123.182,M470802185,m,I FOUND A LOVE
M470802185-1091998906_2689985-335695255_1540896076-GB-M-036,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,124.679,127.668,M470802185,m,TO CARRY MORE THAN JUST MY SECRETS
M470802185-1091998906_2689985-335695255_1540896076-GB-M-037,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,127.829,133.733,M470802185,m,TO CARRY LOVE TO CARRY CHILDREN OF OUR OWN
M470802185-1091998906_2689985-335695255_1540896076-GB-M-043,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,143.36,154.159,M470802185,m,I KNOW WE'LL BE ALRIGHT THIS TIME DARLING JUST HOLD MY HAND
M470802185-1091998906_2689985-335695255_1540896076-GB-M-045,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,154.472,157.948,M470802185,m,BE MY GIRL I'LL BE YOUR MAN
M470802185-1091998906_2689985-335695255_1540896076-GB-M-047,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,158.481,171.606,M470802185,m,I SEE MY FUTURE IN YOUR EYES BABY I'M DANCING IN THE DARK
M470802185-1091998906_2689985-335695255_1540896076-GB-M-051,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,175.831,179.286,M470802185,m,BAREFOOT ON THE GRASS
M470802185-1091998906_2689985-335695255_1540896076-GB-M-053,1091998906_2689985-335695255_1540896076-GB-M-470802185,GB/GBVocals/1091998906_2689985-335695255_1540896076-GB-M-470802185.m4a,180.21,196.803,M470802185,m,LISTENING TO OUR FAVORITE SONG WHEN I SAW YOU IN THAT DRESS LOOKING SO BEAUTIFUL I DON'T DESERVE THIS DARLING YOU LOOK PERFECT TONIGHT
